,Fitness,Iteration,Restarts,Time,current_restart,max_iters
3125,1.0,3125,10,1.3689744670009532,5,2048
3126,1.0,3126,10,1.3692006899982516,5,2048
3127,1.0,3127,10,1.3694266620004782,5,2048
3128,1.0,3128,10,1.3696514849980304,5,2048
3129,1.0,3129,10,1.369901497997489,5,2048
3130,1.0,3130,10,1.3701537819979421,5,2048
3131,1.0,3131,10,1.370362303998263,5,2048
3132,1.0,3132,10,1.370564965000085,5,2048
3133,1.0,3133,10,1.3707666560003418,5,2048
3134,1.0,3134,10,1.3709696869991603,5,2048
3135,1.0,3135,10,1.371172317998571,5,2048
3136,1.0,3136,10,1.371398159997625,5,2048
3137,1.0,3137,10,1.371625583000423,5,2048
3138,1.0,3138,10,1.3718511449988,5,2048
3139,1.0,3139,10,1.3720771779990173,5,2048
3140,1.0,3140,10,1.3723023499987903,5,2048
3141,1.0,3141,10,1.3725283819985634,5,2048
3142,1.0,3142,10,1.3727784759976203,5,2048
3143,1.0,3143,10,1.3730203890008852,5,2048
3144,1.0,3144,10,1.3732469319984375,5,2048
3145,1.0,3145,10,1.3734734040008334,5,2048
3146,1.0,3146,10,1.3736997470005008,5,2048
3147,1.0,3147,10,1.3739251689985394,5,2048
3148,1.0,3148,10,1.3741525119985454,5,2048
3149,1.0,3149,10,1.3743786539998837,5,2048
3150,1.0,3150,10,1.3746054059993185,5,2048
3151,1.0,3151,10,1.3748485799987975,5,2048
3152,1.0,3152,10,1.3750920929996937,5,2048
3153,1.0,3153,10,1.375295604000712,5,2048
3154,1.0,3154,10,1.3755035260001023,5,2048
3155,1.0,3155,10,1.3757078969974827,5,2048
3156,1.0,3156,10,1.3759110680002777,5,2048
3157,1.0,3157,10,1.3761150489990541,5,2048
3158,1.0,3158,10,1.376319089999015,5,2048
3159,1.0,3159,10,1.376522541999293,5,2048
3160,1.0,3160,10,1.3767266629984078,5,2048
3161,1.0,3161,10,1.3769293639998068,5,2048
3162,1.0,3162,10,1.3771327049980755,5,2048
3163,1.0,3163,10,1.377336245997867,5,2048
3164,1.0,3164,10,1.3775397270001122,5,2048
3165,1.0,3165,10,1.377743308999925,5,2048
3166,1.0,3166,10,1.3779472399983206,5,2048
3167,1.0,3167,10,1.3781505609986198,5,2048
3168,1.0,3168,10,1.3783697430008033,5,2048
3169,1.0,3169,10,1.3785972749974462,5,2048
3170,1.0,3170,10,1.3788369690009858,5,2048
3171,1.0,3171,10,1.3790643009997439,5,2048
3172,1.0,3172,10,1.3792915630001517,5,2048
3173,1.0,3173,10,1.3795293859984668,5,2048
3174,1.0,3174,10,1.3797833700009505,5,2048
3175,1.0,3175,10,1.3800380239990773,5,2048
3176,1.0,3176,10,1.3802663269998448,5,2048
3177,1.0,3177,10,1.3804936390006333,5,2048
3178,1.0,3178,10,1.3807284219983558,5,2048
3179,1.0,3179,10,1.3809831660000782,5,2048
3180,1.0,3180,10,1.3811939779989189,5,2048
3181,1.0,3181,10,1.3813988189976953,5,2048
3182,1.0,3182,10,1.3816035499985446,5,2048
3183,1.0,3183,10,1.381826271997852,5,2048
3184,1.0,3184,10,1.3820311140007107,5,2048
3185,1.0,3185,10,1.3822360550002486,5,2048
3186,1.0,3186,10,1.382441015997756,5,2048
3187,1.0,3187,10,1.3826457369978016,5,2048
3188,1.0,3188,10,1.3828510889979952,5,2048
3189,1.0,3189,10,1.383056939997914,5,2048
3190,1.0,3190,10,1.3832633210004133,5,2048
3191,1.0,3191,10,1.3834725029992114,5,2048
3192,1.0,3192,10,1.383698595000169,5,2048
3193,1.0,3193,10,1.383940667998104,5,2048
3194,1.0,3194,10,1.3841827119977097,5,2048
3195,1.0,3195,10,1.3843896629987285,5,2048
3196,1.0,3196,10,1.3845946740002546,5,2048
3197,1.0,3197,10,1.384816736997891,5,2048
3198,1.0,3198,10,1.385021517999121,5,2048
3199,1.0,3199,10,1.3852264489978552,5,2048
3200,1.0,3200,10,1.385431160000735,5,2048
3201,1.0,3201,10,1.3856365819992789,5,2048
3202,1.0,3202,10,1.3858534030005103,5,2048
3203,1.0,3203,10,1.3860830560006434,5,2048
3204,1.0,3204,10,1.3863124290000997,5,2048
3205,1.0,3205,10,1.386541240997758,5,2048
3206,1.0,3206,10,1.3867697639980179,5,2048
3207,1.0,3207,10,1.3869983559998218,5,2048
3208,1.0,3208,10,1.3872278790004202,5,2048
3209,1.0,3209,10,1.3874611819992424,5,2048
3210,1.0,3210,10,1.3876991750003072,5,2048
3211,1.0,3211,10,1.3879608489987731,5,2048
3212,1.0,3212,10,1.388190041998314,5,2048
3213,1.0,3213,10,1.3884201039982145,5,2048
3214,1.0,3214,10,1.3886500869994052,5,2048
3215,1.0,3215,10,1.388903281000239,5,2048
3216,1.0,3216,10,1.3891345129995898,5,2048
3217,1.0,3217,10,1.3893408549993183,5,2048
3218,1.0,3218,10,1.3895477160003793,5,2048
3219,1.0,3219,10,1.3897545670006366,5,2048
3220,1.0,3220,10,1.3899611689994344,5,2048
3221,1.0,3221,10,1.3901667799982533,5,2048
3222,1.0,3222,10,1.3903730009988067,5,2048
3223,1.0,3223,10,1.3905793529993389,5,2048
3224,1.0,3224,10,1.3907856039986655,5,2048
3225,1.0,3225,10,1.3909977359980985,5,2048
3226,1.0,3226,10,1.3912039770002593,5,2048
3227,1.0,3227,10,1.391418829000031,5,2048
3228,1.0,3228,10,1.3916282399986812,5,2048
3229,1.0,3229,10,1.3918346819991712,5,2048
3230,1.0,3230,10,1.3920417129993439,5,2048
3231,1.0,3231,10,1.3922489739998127,5,2048
3232,1.0,3232,10,1.3924573859985685,5,2048
3233,1.0,3233,10,1.3926699869989534,5,2048
3234,1.0,3234,10,1.3929002999975637,5,2048
3235,1.0,3235,10,1.3931389229983324,5,2048
3236,1.0,3236,10,1.393369425997662,5,2048
3237,1.0,3237,10,1.393623199997819,5,2048
3238,1.0,3238,10,1.3939074549998622,5,2048
3239,1.0,3239,10,1.3941589089990885,5,2048
3240,1.0,3240,10,1.3943976519985881,5,2048
3241,1.0,3241,10,1.3946389249977074,5,2048
3242,1.0,3242,10,1.3948766280009295,5,2048
3243,1.0,3243,10,1.3951110909983981,5,2048
3244,1.0,3244,10,1.3953667549976672,5,2048
3245,1.0,3245,10,1.3956185889983317,5,2048
3246,1.0,3246,10,1.395852631998423,5,2048
3247,1.0,3247,10,1.3960862349995296,5,2048
3248,1.0,3248,10,1.3963188779998745,5,2048
3249,1.0,3249,10,1.3965512299982947,5,2048
3250,1.0,3250,10,1.3967967339995084,5,2048
3251,1.0,3251,10,1.3970471969987557,5,2048
3252,1.0,3252,10,1.397255898998992,5,2048
3253,1.0,3253,10,1.3974648699986574,5,2048
3254,1.0,3254,10,1.3976740920006705,5,2048
3255,1.0,3255,10,1.3978820829979668,5,2048
3256,1.0,3256,10,1.3980908049998106,5,2048
3257,1.0,3257,10,1.39830016599808,5,2048
3258,1.0,3258,10,1.3985094179988664,5,2048
3259,1.0,3259,10,1.3987187589991663,5,2048
3260,1.0,3260,10,1.3989276110005449,5,2048
3261,1.0,3261,10,1.3991413219991955,5,2048
3262,1.0,3262,10,1.3993550140003208,5,2048
3263,1.0,3263,10,1.3995657960003882,5,2048
3264,1.0,3264,10,1.3997754369993345,5,2048
3265,1.0,3265,10,1.3999875189983868,5,2048
3266,1.0,3266,10,1.4002237319982669,5,2048
3267,1.0,3267,10,1.4004568649979774,5,2048
3268,1.0,3268,10,1.4006916469988937,5,2048
3269,1.0,3269,10,1.400957011999708,5,2048
3270,1.0,3270,10,1.4012133359974541,5,2048
3271,1.0,3271,10,1.4014231379987905,5,2048
3272,1.0,3272,10,1.401633518999006,5,2048
3273,1.0,3273,10,1.4018516110008932,5,2048
3274,1.0,3274,10,1.4020612629974494,5,2048
3275,1.0,3275,10,1.4022705139977916,5,2048
3276,1.0,3276,10,1.4024788249989797,5,2048
3277,1.0,3277,10,1.4026886969986663,5,2048
3278,1.0,3278,10,1.4029102389977197,5,2048
3279,1.0,3279,10,1.40314385199963,5,2048
3280,1.0,3280,10,1.4033874249980727,5,2048
3281,1.0,3281,10,1.403625787999772,5,2048
3282,1.0,3282,10,1.4038602510008786,5,2048
3283,1.0,3283,10,1.4040955339987704,5,2048
3284,1.0,3284,10,1.404329566998058,5,2048
3285,1.0,3285,10,1.4045635500006028,5,2048
3286,1.0,3286,10,1.4048135339980945,5,2048
3287,1.0,3287,10,1.4050759380006639,5,2048
3288,1.0,3288,10,1.405310460999317,5,2048
3289,1.0,3289,10,1.4055213819992787,5,2048
3290,1.0,3290,10,1.4057321139989654,5,2048
3291,1.0,3291,10,1.4059430449997308,5,2048
3292,1.0,3292,10,1.4061533770000096,5,2048
3293,1.0,3293,10,1.4063643490007962,5,2048
3294,1.0,3294,10,1.4065750800000387,5,2048
3295,1.0,3295,10,1.4067855319990485,5,2048
3296,1.0,3296,10,1.4069966030001524,5,2048
3297,1.0,3297,10,1.4072075149997545,5,2048
3298,1.0,3298,10,1.4074236070009647,5,2048
3299,1.0,3299,10,1.4076360079998267,5,2048
3300,1.0,3300,10,1.407846559999598,5,2048
3301,1.0,3301,10,1.4401608929983922,5,2048
3302,1.0,3302,10,1.4404117060003045,5,2048
3303,1.0,3303,10,1.440651089000312,5,2048
3304,1.0,3304,10,1.4408887319987116,5,2048
3305,1.0,3305,10,1.4411248750002414,5,2048
3306,1.0,3306,10,1.4413604180008406,5,2048
3307,1.0,3307,10,1.4415959409998322,5,2048
3308,1.0,3308,10,1.44183248400077,5,2048
3309,1.0,3309,10,1.4420671869993384,5,2048
3310,1.0,3310,10,1.4423035500003607,5,2048
3311,1.0,3311,10,1.4425389129974064,5,2048
3312,1.0,3312,10,1.442783665999741,5,2048
3313,1.0,3313,10,1.4430436910006392,5,2048
3314,1.0,3314,10,1.4432545620002202,5,2048
3315,1.0,3315,10,1.4434709739980462,5,2048
3316,1.0,3316,10,1.4437034369984758,5,2048
3317,1.0,3317,10,1.4439389599974675,5,2048
3318,1.0,3318,10,1.4441733130006469,5,2048
3319,1.0,3319,10,1.4444109159994696,5,2048
3320,1.0,3320,10,1.4446453589989687,5,2048
3321,1.0,3321,10,1.4449047130001418,5,2048
3322,1.0,3322,10,1.4451678269979311,5,2048
3323,1.0,3323,10,1.445381498997449,5,2048
3324,1.0,3324,10,1.4455928610004776,5,2048
3325,1.0,3325,10,1.4458053720009048,5,2048
3326,1.0,3326,10,1.446017653997842,5,2048
3327,1.0,3327,10,1.4462294349978038,5,2048
3328,1.0,3328,10,1.4464416470000288,5,2048
3329,1.0,3329,10,1.446653138998954,5,2048
3330,1.0,3330,10,1.4468646499990427,5,2048
3331,1.0,3331,10,1.4470767620005063,5,2048
3332,1.0,3332,10,1.4472879739987548,5,2048
3333,1.0,3333,10,1.4475122959993314,5,2048
3334,1.0,3334,10,1.4477520689979428,5,2048
3335,1.0,3335,10,1.447989141997823,5,2048
3336,1.0,3336,10,1.4482260149998183,5,2048
3337,1.0,3337,10,1.4484663779985567,5,2048
3338,1.0,3338,10,1.4487045809983101,5,2048
3339,1.0,3339,10,1.4489680859987857,5,2048
3340,1.0,3340,10,1.4492308699991554,5,2048
3341,1.0,3341,10,1.4494434820007882,5,2048
3342,1.0,3342,10,1.449654792999354,5,2048
3343,1.0,3343,10,1.4498788060009247,5,2048
3344,1.0,3344,10,1.4500919669990253,5,2048
3345,1.0,3345,10,1.4503040390009119,5,2048
3346,1.0,3346,10,1.4505167309980607,5,2048
3347,1.0,3347,10,1.4507297119998839,5,2048
3348,1.0,3348,10,1.4509428140008822,5,2048
3349,1.0,3349,10,1.4511552260009921,5,2048
3350,1.0,3350,10,1.4513718079979299,5,2048
3351,1.0,3351,10,1.4515938999975333,5,2048
3352,1.0,3352,10,1.4518306629979634,5,2048
3353,1.0,3353,10,1.4520679859997472,5,2048
3354,1.0,3354,10,1.452305109000008,5,2048
3355,1.0,3355,10,1.4525418720004382,5,2048
3356,1.0,3356,10,1.4527921650005737,5,2048
3357,1.0,3357,10,1.4530571199975384,5,2048
3358,1.0,3358,10,1.4532964429999993,5,2048
3359,1.0,3359,10,1.4535087250005745,5,2048
3360,1.0,3360,10,1.4537226270003885,5,2048
3361,1.0,3361,10,1.4539350380000542,5,2048
3362,1.0,3362,10,1.4541473999997834,5,2048
3363,1.0,3363,10,1.4543602609992377,5,2048
3364,1.0,3364,10,1.4545729829987977,5,2048
3365,1.0,3365,10,1.454785735000769,5,2048
3366,1.0,3366,10,1.4550028970006679,5,2048
3367,1.0,3367,10,1.4552402299996174,5,2048
3368,1.0,3368,10,1.4554875329995411,5,2048
3369,1.0,3369,10,1.4557270359982795,5,2048
3370,1.0,3370,10,1.4559659699989425,5,2048
3371,1.0,3371,10,1.4562039529992035,5,2048
3372,1.0,3372,10,1.456441165999422,5,2048
3373,1.0,3373,10,1.4566785290007829,5,2048
3374,1.0,3374,10,1.4569421029991645,5,2048
3375,1.0,3375,10,1.457205488000909,5,2048
3376,1.0,3376,10,1.4574429309977859,5,2048
3377,1.0,3377,10,1.4576804940006696,5,2048
3378,1.0,3378,10,1.4579186769988155,5,2048
3379,1.0,3379,10,1.458156329998019,5,2048
3380,1.0,3380,10,1.4583938629984914,5,2048
3381,1.0,3381,10,1.4586312959982024,5,2048
3382,1.0,3382,10,1.4588944700008142,5,2048
3383,1.0,3383,10,1.4591596649988787,5,2048
3384,1.0,3384,10,1.4593864669986942,5,2048
3385,1.0,3385,10,1.4596141900001385,5,2048
3386,1.0,3386,10,1.459852782998496,5,2048
3387,1.0,3387,10,1.460091475997615,5,2048
3388,1.0,3388,10,1.460329968998849,5,2048
3389,1.0,3389,10,1.460568851998687,5,2048
3390,1.0,3390,10,1.4608225259980827,5,2048
3391,1.0,3391,10,1.4610890910007583,5,2048
3392,1.0,3392,10,1.4613234729986289,5,2048
3393,1.0,3393,10,1.4615374950008118,5,2048
3394,1.0,3394,10,1.4617512469994836,5,2048
3395,1.0,3395,10,1.4619646489991283,5,2048
3396,1.0,3396,10,1.462178039997525,5,2048
3397,1.0,3397,10,1.4623919320001733,5,2048
3398,1.0,3398,10,1.462605963999522,5,2048
3399,1.0,3399,10,1.4628201159976015,5,2048
3400,1.0,3400,10,1.463035166998452,5,2048
3401,1.0,3401,10,1.4632492489981814,5,2048
3402,1.0,3402,10,1.4634676109999418,5,2048
3403,1.0,3403,10,1.463703313998849,5,2048
3404,1.0,3404,10,1.4639415769997868,5,2048
3405,1.0,3405,10,1.4641810699977214,5,2048
3406,1.0,3406,10,1.464420123000309,5,2048
3407,1.0,3407,10,1.4646591659984551,5,2048
3408,1.0,3408,10,1.464936841999588,5,2048
3409,1.0,3409,10,1.4651765050002723,5,2048
3410,1.0,3410,10,1.4654163979976147,5,2048
3411,1.0,3411,10,1.4656555609981297,5,2048
3412,1.0,3412,10,1.4659221859983518,5,2048
3413,1.0,3413,10,1.4661602189989935,5,2048
3414,1.0,3414,10,1.4663748809980461,5,2048
3415,1.0,3415,10,1.4665904619978392,5,2048
3416,1.0,3416,10,1.4668058139977802,5,2048
3417,1.0,3417,10,1.4670484779999242,5,2048
3418,1.0,3418,10,1.4672953209992556,5,2048
3419,1.0,3419,10,1.4675483450009779,5,2048
3420,1.0,3420,10,1.4677964389993576,5,2048
3421,1.0,3421,10,1.4680374019990268,5,2048
3422,1.0,3422,10,1.4682881560001988,5,2048
3423,1.0,3423,10,1.4685386389974155,5,2048
3424,1.0,3424,10,1.4688085239977227,5,2048
3425,1.0,3425,10,1.4690539180010092,5,2048
3426,1.0,3426,10,1.4692933810001705,5,2048
3427,1.0,3427,10,1.4695345139989513,5,2048
3428,1.0,3428,10,1.469775256999128,5,2048
3429,1.0,3429,10,1.470015399998374,5,2048
3430,1.0,3430,10,1.470256614000391,5,2048
3431,1.0,3431,10,1.4704980069982412,5,2048
3432,1.0,3432,10,1.470745229999011,5,2048
3433,1.0,3433,10,1.4710151350009255,5,2048
3434,1.0,3434,10,1.4712322970008245,5,2048
3435,1.0,3435,10,1.4714568390008935,5,2048
3436,1.0,3436,10,1.4716942319973896,5,2048
3437,1.0,3437,10,1.471935466001014,5,2048
3438,1.0,3438,10,1.4721759790008946,5,2048
3439,1.0,3439,10,1.4724168619977718,5,2048
3440,1.0,3440,10,1.4726576850007405,5,2048
3441,1.0,3441,10,1.4729267000002437,5,2048
3442,1.0,3442,10,1.473193984998943,5,2048
3443,1.0,3443,10,1.473410397000407,5,2048
3444,1.0,3444,10,1.4736263979975774,5,2048
3445,1.0,3445,10,1.473853130999487,5,2048
3446,1.0,3446,10,1.4740941039999598,5,2048
3447,1.0,3447,10,1.474334357000771,5,2048
3448,1.0,3448,10,1.474576149998029,5,2048
3449,1.0,3449,10,1.4748283439985244,5,2048
3450,1.0,3450,10,1.4750694079993991,5,2048
3451,1.0,3451,10,1.4753124310009298,5,2048
3452,1.0,3452,10,1.4755593039990345,5,2048
3453,1.0,3453,10,1.4758350999982213,5,2048
3454,1.0,3454,10,1.476077882998652,5,2048
3455,1.0,3455,10,1.4763200560009864,5,2048
3456,1.0,3456,10,1.476562218998879,5,2048
3457,1.0,3457,10,1.476819343999523,5,2048
3458,1.0,3458,10,1.4770802179991733,5,2048
3459,1.0,3459,10,1.4772977600005106,5,2048
3460,1.0,3460,10,1.477515692000452,5,2048
3461,1.0,3461,10,1.4777327839983627,5,2048
3462,1.0,3462,10,1.4779494959984731,5,2048
3463,1.0,3463,10,1.4781673270008469,5,2048
3464,1.0,3464,10,1.4783841389980807,5,2048
3465,1.0,3465,10,1.4786016510006448,5,2048
3466,1.0,3466,10,1.478819782998471,5,2048
3467,1.0,3467,10,1.4790370150003582,5,2048
3468,1.0,3468,10,1.479254497000511,5,2048
3469,1.0,3469,10,1.4794779490002838,5,2048
3470,1.0,3470,10,1.4797186930009048,5,2048
3471,1.0,3471,10,1.4799613559989666,5,2048
3472,1.0,3472,10,1.4802039889982552,5,2048
3473,1.0,3473,10,1.4804469129994686,5,2048
3474,1.0,3474,10,1.4806919959992229,5,2048
3475,1.0,3475,10,1.4809639109989803,5,2048
3476,1.0,3476,10,1.4812245949979115,5,2048
3477,1.0,3477,10,1.4814417969973874,5,2048
3478,1.0,3478,10,1.4816597489989363,5,2048
3479,1.0,3479,10,1.4818774810009927,5,2048
3480,1.0,3480,10,1.4820956330004265,5,2048
3481,1.0,3481,10,1.4823144549991412,5,2048
3482,1.0,3482,10,1.4825329369996325,5,2048
3483,1.0,3483,10,1.4827510489994893,5,2048
3484,1.0,3484,10,1.4829687509991345,5,2048
3485,1.0,3485,10,1.483187852998526,5,2048
3486,1.0,3486,10,1.4834154050004145,5,2048
3487,1.0,3487,10,1.483651367998391,5,2048
3488,1.0,3488,10,1.483893951997743,5,2048
3489,1.0,3489,10,1.4841373649978777,5,2048
3490,1.0,3490,10,1.4843817879991548,5,2048
3491,1.0,3491,10,1.4846261019993108,5,2048
3492,1.0,3492,10,1.4848929959989619,5,2048
3493,1.0,3493,10,1.4851659310006653,5,2048
3494,1.0,3494,10,1.4853881540002476,5,2048
3495,1.0,3495,10,1.4856069560009928,5,2048
3496,1.0,3496,10,1.4858426190003229,5,2048
3497,1.0,3497,10,1.486061821000476,5,2048
3498,1.0,3498,10,1.4862809529986407,5,2048
3499,1.0,3499,10,1.4865004450002743,5,2048
3500,1.0,3500,10,1.4867202069981431,5,2048
3501,1.0,3501,10,1.4869393989974924,5,2048
3502,1.0,3502,10,1.4871585209984914,5,2048
3503,1.0,3503,10,1.4873826729999564,5,2048
3504,1.0,3504,10,1.4876135159975092,5,2048
3505,1.0,3505,10,1.487858298998617,5,2048
3506,1.0,3506,10,1.488103443,5,2048
3507,1.0,3507,10,1.4883465959974274,5,2048
3508,1.0,3508,10,1.4885901790003118,5,2048
3509,1.0,3509,10,1.4888539139974455,5,2048
3510,1.0,3510,10,1.4891271689994028,5,2048
3511,1.0,3511,10,1.4893578810006147,5,2048
3512,1.0,3512,10,1.4896014549995016,5,2048
3513,1.0,3513,10,1.4898420879981131,5,2048
3514,1.0,3514,10,1.490062549997674,5,2048
3515,1.0,3515,10,1.490282422000746,5,2048
3516,1.0,3516,10,1.490501624000899,5,2048
3517,1.0,3517,10,1.4907217159998254,5,2048
3518,1.0,3518,10,1.490941127998667,5,2048
3519,1.0,3519,10,1.49116112000047,5,2048
3520,1.0,3520,10,1.491384652999841,5,2048
3521,1.0,3521,10,1.4916058649978368,5,2048
3522,1.0,3522,10,1.49182709699744,5,2048
3523,1.0,3523,10,1.4920474489990738,5,2048
3524,12.0,3524,10,1.4922670109990577,6,2048
3525,10.0,3525,10,1.4924877630000992,6,2048
3526,9.0,3526,10,1.4927082249996602,6,2048
3527,9.0,3527,10,1.492928456998925,6,2048
3528,9.0,3528,10,1.4931484989974706,6,2048
3529,9.0,3529,10,1.493367921000754,6,2048
3530,7.0,3530,10,1.5265877040001214,6,2048
3531,7.0,3531,10,1.5270817309974518,6,2048
3532,6.0,3532,10,1.527386697998736,6,2048
3533,6.0,3533,10,1.5609733799974492,6,2048
3534,6.0,3534,10,1.561245124998095,6,2048
3535,6.0,3535,10,1.5955967890004104,6,2048
3536,6.0,3536,10,1.5958635040005902,6,2048
3537,6.0,3537,10,1.5961590400002024,6,2048
3538,6.0,3538,10,1.5964104539998516,6,2048
3539,6.0,3539,10,1.635076635000587,6,2048
3540,6.0,3540,10,1.6353553499975533,6,2048
3541,6.0,3541,10,1.635612163998303,6,2048
3542,6.0,3542,10,1.6358624979984597,6,2048
3543,6.0,3543,10,1.6361118419990817,6,2048
3544,6.0,3544,10,1.6363601849989209,6,2048
3545,6.0,3545,10,1.6366081390006002,6,2048
3546,6.0,3546,10,1.6368561329982185,6,2048
3547,6.0,3547,10,1.671207636998588,6,2048
3548,6.0,3548,10,1.6714839019987267,6,2048
3549,5.0,3549,10,1.6717408759977843,6,2048
3550,5.0,3550,10,1.6719922800002678,6,2048
3551,4.0,3551,10,1.6722426939995785,6,2048
3552,4.0,3552,10,1.6724932580000313,6,2048
3553,4.0,3553,10,1.672742921000463,6,2048
3554,4.0,3554,10,1.672992414998589,6,2048
3555,4.0,3555,10,1.6732415789992956,6,2048
3556,4.0,3556,10,1.6735313850003877,6,2048
3557,2.0,3557,10,1.673781487999804,6,2048
3558,2.0,3558,10,1.674071533998358,6,2048
3559,2.0,3559,10,1.6743216079994454,6,2048
3560,2.0,3560,10,1.674571751998883,6,2048
3561,2.0,3561,10,1.6748218049979187,6,2048
3562,2.0,3562,10,1.6750730790008674,6,2048
3563,2.0,3563,10,1.7086076289997436,6,2048
3564,2.0,3564,10,1.7089122549987223,6,2048
3565,2.0,3565,10,1.7091660789992602,6,2048
3566,2.0,3566,10,1.7094182430009823,6,2048
3567,2.0,3567,10,1.7096698870009277,6,2048
3568,2.0,3568,10,1.709949191998021,6,2048
3569,2.0,3569,10,1.7101870650003548,6,2048
3570,2.0,3570,10,1.7104274989978876,6,2048
3571,2.0,3571,10,1.710677481998573,6,2048
3572,2.0,3572,10,1.7109273559981375,6,2048
3573,2.0,3573,10,1.7111779599981674,6,2048
3574,2.0,3574,10,1.711438864000229,6,2048
3575,2.0,3575,10,1.7116960079983983,6,2048
3576,2.0,3576,10,1.7119798139974591,6,2048
3577,2.0,3577,10,1.7122297169989906,6,2048
3578,2.0,3578,10,1.7124806709980476,6,2048
3579,2.0,3579,10,1.7127318549974007,6,2048
3580,2.0,3580,10,1.7129822589995456,6,2048
3581,2.0,3581,10,1.7132343429984758,6,2048
3582,2.0,3582,10,1.7134847560009803,6,2048
3583,2.0,3583,10,1.7137348600008409,6,2048
3584,2.0,3584,10,1.713986083999771,6,2048
3585,2.0,3585,10,1.7142448179984058,6,2048
3586,2.0,3586,10,1.7144958120006777,6,2048
3587,2.0,3587,10,1.7147535559997777,6,2048
3588,2.0,3588,10,1.7150289009987318,6,2048
3589,2.0,3589,10,1.715254422997532,6,2048
3590,2.0,3590,10,1.715483055999357,6,2048
3591,2.0,3591,10,1.7157304600004863,6,2048
3592,2.0,3592,10,1.7159806929994375,6,2048
3593,0.0,3593,10,1.716231936999975,6,2048
3594,7.0,3594,25,1.7164827409978898,0,2048
3595,6.0,3595,25,1.7502394929979346,0,2048
3596,6.0,3596,25,1.7505090569975437,0,2048
3597,6.0,3597,25,1.7507650410007045,0,2048
3598,6.0,3598,25,1.7510194349997619,0,2048
3599,6.0,3599,25,1.751273598998523,0,2048
3600,6.0,3600,25,1.7515710959996795,0,2048
3601,6.0,3601,25,7.567499778815545e-05,0,2048
3602,4.0,3602,25,0.00035382999703870155,0,2048
3603,4.0,3603,25,0.00047169599929475226,0,2048
3604,4.0,3604,25,0.03465823199803708,0,2048
3605,2.0,3605,25,0.03474075600024662,0,2048
3606,2.0,3606,25,0.06996981900010724,0,2048
3607,2.0,3607,25,0.07004803299787454,0,2048
3608,2.0,3608,25,0.07011539700033609,0,2048
3609,2.0,3609,25,0.07018119999702321,0,2048
3610,2.0,3610,25,0.10460479899847996,0,2048
3611,2.0,3611,25,0.10468513299929327,0,2048
3612,2.0,3612,25,0.1047529069983284,0,2048
3613,2.0,3613,25,0.10485731299922918,0,2048
3614,2.0,3614,25,0.1049220860004425,0,2048
3615,2.0,3615,25,0.10498776999884285,0,2048
3616,2.0,3616,25,0.10505348299921025,0,2048
3617,2.0,3617,25,0.10511693700027536,0,2048
3618,2.0,3618,25,0.14000006999776815,0,2048
3619,2.0,3619,25,0.14007899499847554,0,2048
3620,2.0,3620,25,0.14014546799808159,0,2048
3621,2.0,3621,25,0.14020995199825848,0,2048
3622,2.0,3622,25,0.14027438599805464,0,2048
3623,2.0,3623,25,0.1403504099980637,0,2048
3624,2.0,3624,25,0.14041724299750058,0,2048
3625,2.0,3625,25,0.14048068699776195,0,2048
3626,2.0,3626,25,0.14054371000020183,0,2048
3627,2.0,3627,25,0.14060751400029403,0,2048
3628,2.0,3628,25,0.14067047699791146,0,2048
3629,2.0,3629,25,0.1407335410003725,0,2048
3630,2.0,3630,25,0.1407966739971016,0,2048
3631,2.0,3631,25,0.14085980799791287,0,2048
3632,2.0,3632,25,0.14092311099739163,0,2048
3633,2.0,3633,25,0.14098760499837226,0,2048
3634,2.0,3634,25,0.17593781200048397,0,2048
3635,2.0,3635,25,0.1760194659982517,0,2048
3636,2.0,3636,25,0.17608865999864065,0,2048
3637,2.0,3637,25,0.1761563740001293,0,2048
3638,2.0,3638,25,0.17622287799895275,0,2048
3639,2.0,3639,25,0.17629026099893963,0,2048
3640,2.0,3640,25,0.1763689359977434,0,2048
3641,2.0,3641,25,0.17643584899997222,0,2048
3642,2.0,3642,25,0.17650099299862632,0,2048
3643,2.0,3643,25,0.1765658859985706,0,2048
3644,2.0,3644,25,0.17663048999747843,0,2048
3645,2.0,3645,25,0.17669676399964374,0,2048
3646,2.0,3646,25,0.17676298699734616,0,2048
3647,2.0,3647,25,0.17682793099811533,0,2048
3648,2.0,3648,25,0.17689290399721358,0,2048
3649,2.0,3649,25,0.17695809799988638,0,2048
3650,2.0,3650,25,0.17702358099995763,0,2048
3651,2.0,3651,25,0.17709003499840037,0,2048
3652,2.0,3652,25,0.177156688998366,0,2048
3653,2.0,3653,25,0.17722315199716832,0,2048
3654,2.0,3654,25,0.17728878599882592,0,2048
3655,2.0,3655,25,0.1773546799995529,0,2048
3656,1.0,3656,25,0.17742023299797438,0,2048
3657,1.0,3657,25,0.1774876569979824,0,2048
3658,1.0,3658,25,0.17755305099854013,0,2048
3659,1.0,3659,25,0.17761819400038803,0,2048
3660,1.0,3660,25,0.17768416800026898,0,2048
3661,1.0,3661,25,0.17774987099983264,0,2048
3662,1.0,3662,25,0.17781468499742914,0,2048
3663,1.0,3663,25,0.17788085799838882,0,2048
3664,1.0,3664,25,0.17798461399797816,0,2048
3665,1.0,3665,25,0.17805068799862056,0,2048
