,Fitness,Iteration,Temperature,Time,max_iters
144,18.0,144,2,0.04274421800073469,2048
145,16.0,145,2,0.04290797900102916,2048
146,16.0,146,2,0.04308794100143132,2048
147,16.0,147,2,0.04320062199985841,2048
148,16.0,148,2,0.043290973000694066,2048
149,16.0,149,2,0.04338228399865329,2048
150,16.0,150,2,0.04347298499851604,2048
151,16.0,151,2,0.043564316001720726,2048
152,16.0,152,2,0.04370964800182264,2048
153,16.0,153,2,0.043800389001262374,2048
154,16.0,154,2,0.04389131000061752,2048
155,16.0,155,2,0.0439827209993382,2048
156,16.0,156,2,0.04412731200136477,2048
157,16.0,157,2,0.044219013001566054,2048
158,16.0,158,2,0.044310384000709746,2048
159,16.0,159,2,0.04447202599840239,2048
160,18.0,160,2,0.044574326999281766,2048
161,18.0,161,2,0.044733359001838835,2048
162,18.0,162,2,0.044835339998826385,2048
163,18.0,163,2,0.044937220998690464,2048
164,18.0,164,2,0.0450394920007966,2048
165,18.0,165,2,0.04514231299981475,2048
166,18.0,166,2,0.045244463999551954,2048
167,18.0,167,2,0.04535402500187047,2048
168,18.0,168,2,0.04545720600071945,2048
169,18.0,169,2,0.045559767000668216,2048
170,18.0,170,2,0.04566260800129385,2048
171,18.0,171,2,0.04576538900073501,2048
172,18.0,172,2,0.045868040000641486,2048
173,18.0,173,2,0.04598926199832931,2048
174,18.0,174,2,0.04610034299912513,2048
175,18.0,175,2,0.04620295399945462,2048
176,18.0,176,2,0.04636545600078534,2048
177,18.0,177,2,0.046468417000141926,2048
178,18.0,178,2,0.04657110799962538,2048
179,18.0,179,2,0.04667483899902436,2048
180,18.0,180,2,0.04683773099895916,2048
181,18.0,181,2,0.046949891999247484,2048
182,18.0,182,2,0.04713181400074973,2048
183,18.0,183,2,0.04724313499900745,2048
184,18.0,184,2,0.04733666600077413,2048
185,18.0,185,2,0.04742944700046792,2048
186,18.0,186,2,0.0475227979986812,2048
187,18.0,187,2,0.04761584900188609,2048
188,18.0,188,2,0.04771009999967646,2048
189,18.0,189,2,0.0478026509990741,2048
190,18.0,190,2,0.047895922001771396,2048
191,18.0,191,2,0.04798898299850407,2048
192,18.0,192,2,0.04813690399896586,2048
193,18.0,193,2,0.04823107500124024,2048
194,18.0,194,2,0.04832382599852281,2048
195,18.0,195,2,0.048417156998766586,2048
196,18.0,196,2,0.048510177999560256,2048
197,18.0,197,2,0.04860303899840801,2048
198,18.0,198,2,0.04869587999928626,2048
199,18.0,199,2,0.04878897099843016,2048
200,18.0,200,2,0.04888244199901237,2048
201,18.0,201,2,0.0489754330010328,2048
202,18.0,202,2,0.049069773998780875,2048
203,18.0,203,2,0.04916339500050526,2048
204,18.0,204,2,0.04925632600134122,2048
205,18.0,205,2,0.049382567001885036,2048
206,18.0,206,2,0.04948890800005756,2048
207,18.0,207,2,0.04959441900064121,2048
208,18.0,208,2,0.04970007099836948,2048
209,18.0,209,2,0.0498050720016181,2048
210,18.0,210,2,0.04990970300059416,2048
211,18.0,211,2,0.05001397399973939,2048
212,18.0,212,2,0.05011874499905389,2048
213,18.0,213,2,0.05022391600141418,2048
214,18.0,214,2,0.05032960699827527,2048
215,18.0,215,2,0.05043488799856277,2048
216,18.0,216,2,0.050539528998342576,2048
217,18.0,217,2,0.050703681001323275,2048
218,18.0,218,2,0.050809312000637874,2048
219,18.0,219,2,0.05092095299914945,2048
220,18.0,220,2,0.05103815500115161,2048
221,18.0,221,2,0.05122247699910076,2048
222,18.0,222,2,0.05134049800108187,2048
223,18.0,223,2,0.051439539001876255,2048
224,18.0,224,2,0.051534109999920474,2048
225,18.0,225,2,0.051627991000714246,2048
226,18.0,226,2,0.051722682001127396,2048
227,18.0,227,2,0.051875473000109196,2048
228,18.0,228,2,0.0519717640017916,2048
229,18.0,229,2,0.05206669499966665,2048
230,18.0,230,2,0.0521615860016027,2048
231,18.0,231,2,0.05225646699909703,2048
232,18.0,232,2,0.052351528000144754,2048
233,18.0,233,2,0.05244671900072717,2048
234,18.0,234,2,0.05254251999940607,2048
235,18.0,235,2,0.05263784099952318,2048
236,18.0,236,2,0.05273259200112079,2048
237,18.0,237,2,0.052827622999757295,2048
238,18.0,238,2,0.052923354000085965,2048
239,18.0,239,2,0.05301819500164129,2048
240,18.0,240,2,0.05311329599862802,2048
241,18.0,241,2,0.053208576999168145,2048
242,18.0,242,2,0.0533106080001744,2048
243,18.0,243,2,0.05341721000149846,2048
244,18.0,244,2,0.053523090999078704,2048
245,18.0,245,2,0.05363030200169305,2048
246,18.0,246,2,0.05373674300062703,2048
247,18.0,247,2,0.053843474001041614,2048
248,18.0,248,2,0.05395040499934112,2048
249,18.0,249,2,0.05405804600013653,2048
250,18.0,250,2,0.05416517699995893,2048
251,18.0,251,2,0.054273877998639364,2048
252,18.0,252,2,0.05438054000114789,2048
253,18.0,253,2,0.054487470999447396,2048
254,18.0,254,2,0.05459537199931219,2048
255,18.0,255,2,0.05470319300002302,2048
256,18.0,256,2,0.05481073400005698,2048
257,18.0,257,2,0.060017559000698384,2048
258,18.0,258,2,0.06013523000001442,2048
259,18.0,259,2,0.06024832099865307,2048
260,18.0,260,2,0.06035999199957587,2048
261,18.0,261,2,0.06053219399836962,2048
262,18.0,262,2,0.06064275500102667,2048
263,18.0,263,2,0.06075255600080709,2048
264,18.0,264,2,0.060861038000439294,2048
265,18.0,265,2,0.06099535899920738,2048
266,18.0,266,2,0.06111650000093505,2048
267,18.0,267,2,0.061226280999107985,2048
268,18.0,268,2,0.061342253000475466,2048
269,18.0,269,2,0.06145285399907152,2048
270,18.0,270,2,0.06156325499978266,2048
271,18.0,271,2,0.06167303600159357,2048
272,18.0,272,2,0.06178238700158545,2048
273,18.0,273,2,0.061892257999716094,2048
274,18.0,274,2,0.062002079001103994,2048
275,18.0,275,2,0.062111670999001944,2048
276,18.0,276,2,0.062221282001701184,2048
277,18.0,277,2,0.0623316530000011,2048
278,18.0,278,2,0.06244231399978162,2048
279,18.0,279,2,0.06255241500184638,2048
280,18.0,280,2,0.06266240599870798,2048
281,18.0,281,2,0.06277160800163983,2048
282,18.0,282,2,0.06288429900087067,2048
283,18.0,283,2,0.06300756999917212,2048
284,18.0,284,2,0.0631301009998424,2048
285,18.0,285,2,0.0632471329990949,2048
286,18.0,286,2,0.06334609400073532,2048
287,18.0,287,2,0.06344488499962608,2048
288,18.0,288,2,0.06354292600008193,2048
289,18.0,289,2,0.06364234699867666,2048
290,18.0,290,2,0.06374132799828658,2048
291,18.0,291,2,0.0638400690004346,2048
292,18.0,292,2,0.06393902999843704,2048
293,18.0,293,2,0.06409323100160691,2048
294,18.0,294,2,0.06419300199922873,2048
295,18.0,295,2,0.06429289299921948,2048
296,18.0,296,2,0.06439184500050033,2048
297,18.0,297,2,0.06449082600011025,2048
298,18.0,298,2,0.06464421700002276,2048
299,18.0,299,2,0.06474496800001361,2048
300,18.0,300,2,0.06484575899958145,2048
301,18.0,301,2,0.0649456499995722,2048
302,18.0,302,2,0.06504588100142428,2048
303,18.0,303,2,0.06514613200124586,2048
304,18.0,304,2,0.06524526299835998,2048
305,18.0,305,2,0.06535669499862706,2048
306,18.0,306,2,0.06546853599866154,2048
307,18.0,307,2,0.0655799170017417,2048
308,18.0,308,2,0.06569092800054932,2048
309,18.0,309,2,0.06580304900126066,2048
310,18.0,310,2,0.06591467000180273,2048
311,18.0,311,2,0.06602679199932027,2048
312,18.0,312,2,0.06613883300087764,2048
313,18.0,313,2,0.06625126400103909,2048
314,18.0,314,2,0.0663631150018773,2048
315,18.0,315,2,0.06647532599890837,2048
316,18.0,316,2,0.06658722800057149,2048
317,18.0,317,2,0.06669960900035221,2048
318,18.0,318,2,0.06681174999903305,2048
319,18.0,319,2,0.06693228099902626,2048
320,18.0,320,2,0.06705907200012007,2048
321,18.0,321,2,0.06718511399958516,2048
322,18.0,322,2,0.06737779600007343,2048
323,18.0,323,2,0.06748012699972605,2048
324,18.0,324,2,0.06758117799836327,2048
325,18.0,325,2,0.06768284899953869,2048
326,18.0,326,2,0.06778450999991037,2048
327,18.0,327,2,0.06789431099969079,2048
328,18.0,328,2,0.06800669199947151,2048
329,18.0,329,2,0.06811915399885038,2048
330,18.0,330,2,0.06823205500040785,2048
331,18.0,331,2,0.06834494600116159,2048
332,18.0,332,2,0.06845795700064627,2048
333,18.0,333,2,0.06857066800148459,2048
334,18.0,334,2,0.06874379000146291,2048
335,18.0,335,2,0.0688582309994672,2048
336,18.0,336,2,0.06899923300079536,2048
337,18.0,337,2,0.06911442400087253,2048
338,18.0,338,2,0.06922785500137252,2048
339,18.0,339,2,0.06935990700003458,2048
340,18.0,340,2,0.06947521799884271,2048
341,18.0,341,2,0.06958876900171163,2048
342,18.0,342,2,0.0697024799992505,2048
343,18.0,343,2,0.06981747100144275,2048
344,18.0,344,2,0.06993242300086422,2048
345,18.0,345,2,0.07004656400022213,2048
346,18.0,346,2,0.07016121500055306,2048
347,18.0,347,2,0.07033492700065835,2048
348,18.0,348,2,0.07045049799853587,2048
349,18.0,349,2,0.07056470899988199,2048
350,18.0,350,2,0.07067877000008593,2048
351,18.0,351,2,0.07079226199857658,2048
352,18.0,352,2,0.07090791299924604,2048
353,18.0,353,2,0.07103583400021307,2048
354,18.0,354,2,0.07123279599909438,2048
355,18.0,355,2,0.07134131700149737,2048
356,18.0,356,2,0.0714445980011078,2048
357,18.0,357,2,0.07154669900046429,2048
358,18.0,358,2,0.07164982099857298,2048
359,18.0,359,2,0.07175219200144056,2048
360,18.0,360,2,0.0718554929990205,2048
361,18.0,361,2,0.0719584139988001,2048
362,18.0,362,2,0.07206139499976416,2048
363,18.0,363,2,0.07216400600009365,2048
364,18.0,364,2,0.07226764699953492,2048
365,18.0,365,2,0.07237034799982212,2048
366,18.0,366,2,0.07247288900180138,2048
367,18.0,367,2,0.07257603000107338,2048
368,18.0,368,2,0.07267952099937247,2048
369,18.0,369,2,0.07278261200190173,2048
370,18.0,370,2,0.07288564400005271,2048
371,18.0,371,2,0.07298872500177822,2048
372,18.0,372,2,0.0730925460011349,2048
373,18.0,373,2,0.07319660700159147,2048
374,18.0,374,2,0.07330557800014503,2048
375,18.0,375,2,0.07342176900056074,2048
376,18.0,376,2,0.0735380799997074,2048
377,18.0,377,2,0.07365369200124405,2048
378,18.0,378,2,0.07376981299967156,2048
379,18.0,379,2,0.07388540399915655,2048
380,18.0,380,2,0.07400188500105287,2048
381,18.0,381,2,0.07411798600151087,2048
382,18.0,382,2,0.07423437800025567,2048
383,18.0,383,2,0.0743504589991062,2048
384,18.0,384,2,0.07446645000163699,2048
385,18.0,385,2,0.07458284099993762,2048
386,18.0,386,2,0.07469927300189738,2048
387,18.0,387,2,0.07481534399994416,2048
388,18.0,388,2,0.07495001500137732,2048
389,18.0,389,2,0.0750786060016253,2048
390,18.0,390,2,0.07519549800053937,2048
391,18.0,391,2,0.07531222900070134,2048
392,18.0,392,2,0.07542879999891738,2048
393,18.0,393,2,0.0755459409992909,2048
394,18.0,394,2,0.07566299300015089,2048
395,18.0,395,2,0.07577996400141274,2048
396,18.0,396,2,0.07590117500149063,2048
397,18.0,397,2,0.07603215600101976,2048
398,18.0,398,2,0.07616121799946995,2048
399,18.0,399,2,0.07627833900187397,2048
400,18.0,400,2,0.07639574999848264,2048
401,18.0,401,2,0.07651265200183843,2048
402,18.0,402,2,0.07662996300132363,2048
403,18.0,403,2,0.07674709400089341,2048
404,18.0,404,2,0.07686457499949029,2048
405,18.0,405,2,0.07698245600113296,2048
406,18.0,406,2,0.07710125800076639,2048
407,18.0,407,2,0.07721861900063232,2048
408,18.0,408,2,0.07734224000159884,2048
409,18.0,409,2,0.07746124099867302,2048
410,18.0,410,2,0.07763894299932872,2048
411,18.0,411,2,0.07775746499828529,2048
412,18.0,412,2,0.07787735600140877,2048
413,18.0,413,2,0.07801835699865478,2048
414,18.0,414,2,0.07813564900061465,2048
415,18.0,415,2,0.0782528400013689,2048
416,18.0,416,2,0.0783708810013195,2048
417,18.0,417,2,0.0785496630014677,2048
418,18.0,418,2,0.07866847400146071,2048
419,18.0,419,2,0.07878706499832333,2048
420,18.0,420,2,0.07891073700011475,2048
421,18.0,421,2,0.07904316799977096,2048
422,18.0,422,2,0.07917583900052705,2048
423,18.0,423,2,0.07929554099973757,2048
424,18.0,424,2,0.07940188200154807,2048
425,18.0,425,2,0.07950937300120131,2048
426,18.0,426,2,0.07967084499978228,2048
427,18.0,427,2,0.0797790159995202,2048
428,18.0,428,2,0.07988520700018853,2048
429,18.0,429,2,0.08004659899961553,2048
430,18.0,430,2,0.08015425999838044,2048
431,18.0,431,2,0.08025956100027543,2048
432,18.0,432,2,0.08036794199870201,2048
433,18.0,433,2,0.08047585299937055,2048
434,18.0,434,2,0.08058421399982763,2048
435,18.0,435,2,0.08069283499935409,2048
436,18.0,436,2,0.08080094600154553,2048
437,18.0,437,2,0.08090939799876651,2048
438,18.0,438,2,0.08101732900104253,2048
439,18.0,439,2,0.08112629999959609,2048
440,18.0,440,2,0.08123456099929172,2048
441,18.0,441,2,0.08135935199970845,2048
442,18.0,442,2,0.08148178400006145,2048
443,18.0,443,2,0.08160227500047768,2048
444,18.0,444,2,0.08172280600047088,2048
445,18.0,445,2,0.08184213699860265,2048
446,18.0,446,2,0.08196233900162042,2048
447,18.0,447,2,0.08208269000169821,2048
448,18.0,448,2,0.08220248100042227,2048
449,18.0,449,2,0.08232232199952705,2048
450,18.0,450,2,0.08244261399886454,2048
451,18.0,451,2,0.08256292499936535,2048
452,18.0,452,2,0.08268221600155812,2048
453,18.0,453,2,0.08280289699905552,2048
454,18.0,454,2,0.08293060900177807,2048
455,18.0,455,2,0.08306629000071553,2048
456,18.0,456,2,0.0832011419988703,2048
457,18.0,457,2,0.08333602299899212,2048
458,18.0,458,2,0.08350570499897003,2048
459,18.0,459,2,0.08361464599875035,2048
460,18.0,460,2,0.0837237070008996,2048
461,18.0,461,2,0.08383262799907243,2048
462,18.0,462,2,0.08394204900105251,2048
463,18.0,463,2,0.08405176100131939,2048
464,18.0,464,2,0.08416130199839245,2048
465,18.0,465,2,0.08427056299842661,2048
466,18.0,466,2,0.08437953400061815,2048
467,18.0,467,2,0.08448868499908713,2048
468,18.0,468,2,0.08459705600034795,2048
469,18.0,469,2,0.08470614700127044,2048
470,18.0,470,2,0.08481482899878756,2048
471,18.0,471,2,0.08492395999928704,2048
472,18.0,472,2,0.08503321099851746,2048
473,18.0,473,2,0.08514168200053973,2048
474,18.0,474,2,0.08525056299913558,2048
475,18.0,475,2,0.08537526399959461,2048
476,18.0,476,2,0.08549715600020136,2048
477,18.0,477,2,0.08561854700019467,2048
478,18.0,478,2,0.08574091799891903,2048
479,18.0,479,2,0.08586212899899692,2048
480,18.0,480,2,0.08598398100002669,2048
481,18.0,481,2,0.08616460299890605,2048
482,18.0,482,2,0.08628698399843415,2048
483,18.0,483,2,0.08640859500155784,2048
484,18.0,484,2,0.08652935600184719,2048
485,18.0,485,2,0.08671063799920375,2048
486,18.0,486,2,0.08683360999930301,2048
487,18.0,487,2,0.08696773100018618,2048
488,18.0,488,2,0.08710379200056195,2048
489,18.0,489,2,0.08724143400104367,2048
490,18.0,490,2,0.08743082599903573,2048
491,18.0,491,2,0.08754201700139674,2048
492,18.0,492,2,0.08770625900069717,2048
493,18.0,493,2,0.08781576000183122,2048
494,18.0,494,2,0.08792503099903115,2048
495,18.0,495,2,0.08803493199957302,2048
496,18.0,496,2,0.08814563299893052,2048
497,18.0,497,2,0.08825544499995885,2048
498,18.0,498,2,0.08836546599923167,2048
499,18.0,499,2,0.08847479700125405,2048
500,18.0,500,2,0.0885949180010357,2048
501,18.0,501,2,0.08871819900014088,2048
502,18.0,502,2,0.08890137100024731,2048
503,18.0,503,2,0.08902506300000823,2048
504,18.0,504,2,0.08914886400089017,2048
505,18.0,505,2,0.08927833499910776,2048
506,18.0,506,2,0.08940338699903805,2048
507,18.0,507,2,0.08952622799915844,2048
508,18.0,508,2,0.08964956899944809,2048
509,18.0,509,2,0.08983311100018909,2048
510,18.0,510,2,0.0899821230013913,2048
511,18.0,511,2,0.09011172399914358,2048
512,18.0,512,2,0.09023538499968708,2048
513,18.0,513,2,0.09748075099923881,2048
514,18.0,514,2,0.09761190299832379,2048
515,18.0,515,2,0.09773657400000957,2048
516,18.0,516,2,0.09786100500059547,2048
517,18.0,517,2,0.09807602699947893,2048
518,18.0,518,2,0.09820094899987453,2048
519,18.0,519,2,0.09832439000092563,2048
520,18.0,520,2,0.09844837100172299,2048
521,18.0,521,2,0.09857154299970716,2048
522,18.0,522,2,0.09869346399864298,2048
523,18.0,523,2,0.0988162249996094,2048
524,18.0,524,2,0.09894744700068259,2048
525,18.0,525,2,0.09908434799945098,2048
526,18.0,526,2,0.09922059900054592,2048
527,18.0,527,2,0.09933311100030551,2048
528,18.0,528,2,0.09944432200063602,2048
529,18.0,529,2,0.09955501299918978,2048
530,18.0,530,2,0.09966420400087372,2048
531,18.0,531,2,0.09978229500120506,2048
532,18.0,532,2,0.099904886999866,2048
533,18.0,533,2,0.10002696800074773,2048
534,18.0,534,2,0.10014908900120645,2048
535,18.0,535,2,0.10027151000031154,2048
536,18.0,536,2,0.10039332200176432,2048
537,18.0,537,2,0.10051524300070014,2048
538,18.0,538,2,0.10063753400027053,2048
539,18.0,539,2,0.10076029600168113,2048
540,18.0,540,2,0.1008876070009137,2048
541,18.0,541,2,0.10103143800006364,2048
542,18.0,542,2,0.10115542999847094,2048
543,18.0,543,2,0.10128503099986119,2048
544,18.0,544,2,0.10141072199985501,2048
545,18.0,545,2,0.10153436399923521,2048
546,18.0,546,2,0.10165802499977872,2048
547,18.0,547,2,0.10178216599888401,2048
548,18.0,548,2,0.10190654799953336,2048
549,18.0,549,2,0.10203039900079602,2048
550,18.0,550,2,0.10215411999888602,2048
551,18.0,551,2,0.10227775100065628,2048
552,18.0,552,2,0.10240006299864035,2048
553,18.0,553,2,0.10252455400041072,2048
554,18.0,554,2,0.10264793500027736,2048
555,18.0,555,2,0.10277168700122274,2048
556,18.0,556,2,0.10289481799918576,2048
557,18.0,557,2,0.10301752899977146,2048
558,18.0,558,2,0.10314062099860166,2048
559,18.0,559,2,0.1032645519990183,2048
560,18.0,560,2,0.10338734299875796,2048
561,18.0,561,2,0.10351111400086666,2048
562,18.0,562,2,0.10363481600143132,2048
563,18.0,563,2,0.10375907699926756,2048
564,18.0,564,2,0.10388211800091085,2048
565,18.0,565,2,0.10402097000041977,2048
566,18.0,566,2,0.10415983100028825,2048
567,18.0,567,2,0.10428808299911907,2048
568,18.0,568,2,0.10447291400123504,2048
569,18.0,569,2,0.10459766599888098,2048
570,18.0,570,2,0.10472228700018604,2048
571,18.0,571,2,0.10484679799992591,2048
572,18.0,572,2,0.10497065999879851,2048
573,18.0,573,2,0.10509552100120345,2048
574,18.0,574,2,0.10521887199865887,2048
575,18.0,575,2,0.10536045399931027,2048
576,18.0,576,2,0.10548730500158854,2048
577,18.0,577,2,0.1056119460008631,2048
578,18.0,578,2,0.10573613800079329,2048
579,18.0,579,2,0.10586254900044878,2048
580,18.0,580,2,0.10601775100076338,2048
581,18.0,581,2,0.10614206199898035,2048
582,18.0,582,2,0.10626718300045468,2048
583,18.0,583,2,0.10639204499966581,2048
584,18.0,584,2,0.10651642599987099,2048
585,18.0,585,2,0.10664199700113386,2048
586,18.0,586,2,0.10682759900009842,2048
587,18.0,587,2,0.10695984099947964,2048
588,18.0,588,2,0.1070853419987543,2048
589,18.0,589,2,0.10720901300010155,2048
590,18.0,590,2,0.10733508400153369,2048
591,18.0,591,2,0.10746067600121023,2048
592,18.0,592,2,0.10758645700116176,2048
593,18.0,593,2,0.10771199800001341,2048
594,18.0,594,2,0.10783821999939391,2048
595,18.0,595,2,0.1079726509997272,2048
596,18.0,596,2,0.10811049300173181,2048
597,18.0,597,2,0.10823583399906056,2048
598,18.0,598,2,0.10836140500032343,2048
599,18.0,599,2,0.10848787700160756,2048
600,18.0,600,2,0.10861416799889412,2048
601,18.0,601,2,0.10874040899943793,2048
602,18.0,602,2,0.10886671100161038,2048
603,18.0,603,2,0.10902083199835033,2048
604,18.0,604,2,0.10915183399993111,2048
605,18.0,605,2,0.10928465500182938,2048
606,18.0,606,2,0.10947385699910228,2048
607,18.0,607,2,0.10960126799909631,2048
608,18.0,608,2,0.10972665000008419,2048
609,18.0,609,2,0.10985313100172789,2048
610,18.0,610,2,0.1099784420002834,2048
611,18.0,611,2,0.11010538399932557,2048
612,18.0,612,2,0.11023270499936189,2048
613,18.0,613,2,0.11035998599982122,2048
614,18.0,614,2,0.11048685800051317,2048
615,18.0,615,2,0.11061617900122656,2048
616,18.0,616,2,0.11074530000041705,2048
617,18.0,617,2,0.11087295199831715,2048
618,18.0,618,2,0.11101192299975082,2048
619,18.0,619,2,0.11113941399889882,2048
620,18.0,620,2,0.1112669360009022,2048
621,18.0,621,2,0.11139540699878125,2048
622,18.0,622,2,0.11152874799881829,2048
623,18.0,623,2,0.11165620999963721,2048
624,18.0,624,2,0.1117823109998426,2048
625,18.0,625,2,0.11192737300007138,2048
626,18.0,626,2,0.11207268400175963,2048
627,18.0,627,2,0.11226136600089376,2048
628,18.0,628,2,0.11239022700101486,2048
629,18.0,629,2,0.11251825900035328,2048
630,18.0,630,2,0.11264758000106667,2048
631,18.0,631,2,0.11277589100063778,2048
