,Fitness,Iteration,Temperature,Time,max_iters
144,11.0,144,2,0.14952092900057323,2048
145,11.0,145,2,0.1501555830000143,2048
146,11.0,146,2,0.15074189599909005,2048
147,11.0,147,2,0.15132101899871486,2048
148,11.0,148,2,0.15192756200121948,2048
149,11.0,149,2,0.152511134998349,2048
150,11.0,150,2,0.15350635100185173,2048
151,11.0,151,2,0.15402522400108865,2048
152,11.0,152,2,0.15460453700143262,2048
153,10.0,153,2,0.15571592299966142,2048
154,10.0,154,2,0.15682337899852428,2048
155,10.0,155,2,0.15783305399963865,2048
156,10.0,156,2,0.1583653769994271,2048
157,10.0,157,2,0.15888777000145637,2048
158,10.0,158,2,0.1594145330018364,2048
159,10.0,159,2,0.15995168600056786,2048
160,10.0,160,2,0.16053304899833165,2048
161,10.0,161,2,0.16165795499910018,2048
162,10.0,162,2,0.162326669000322,2048
163,10.0,163,2,0.163328504000674,2048
164,10.0,164,2,0.16385628699936206,2048
165,10.0,165,2,0.16488439200111316,2048
166,9.0,166,2,0.16588906800097902,2048
167,9.0,167,2,0.16689765300179715,2048
168,9.0,168,2,0.1674245959984546,2048
169,9.0,169,2,0.16842600200106972,2048
170,9.0,170,2,0.16895629400096368,2048
171,9.0,171,2,0.16948716700062505,2048
172,9.0,172,2,0.1700119099987205,2048
173,9.0,173,2,0.17053794299863512,2048
174,9.0,174,2,0.17154090799886035,2048
175,9.0,175,2,0.17255174399906537,2048
176,8.0,176,2,0.17307679700024892,2048
177,8.0,177,2,0.1740915420014062,2048
178,8.0,178,2,0.17462751499988372,2048
179,8.0,179,2,0.1751627980011108,2048
180,8.0,180,2,0.17568313100127853,2048
181,8.0,181,2,0.17621013399912044,2048
182,8.0,182,2,0.17721672900006524,2048
183,8.0,183,2,0.17773619199942914,2048
184,8.0,184,2,0.17826758500086726,2048
185,8.0,185,2,0.1792716099989775,2048
186,7.0,186,2,0.17979557299986482,2048
187,7.0,187,2,0.18079056799979298,2048
188,7.0,188,2,0.18179554399830522,2048
189,7.0,189,2,0.18232774699936272,2048
190,7.0,190,2,0.1828534900014347,2048
191,7.0,191,2,0.18338026299898047,2048
192,7.0,192,2,0.18437785800051643,2048
193,7.0,193,2,0.1849160009987827,2048
194,7.0,194,2,0.1854419439987396,2048
195,7.0,195,2,0.18655079000018304,2048
196,7.0,196,2,0.1877103859987983,2048
197,7.0,197,2,0.1882909189989732,2048
198,7.0,198,2,0.18889835200025118,2048
199,7.0,199,2,0.18946702500034007,2048
200,7.0,200,2,0.18999214799987385,2048
201,7.0,201,2,0.19099767399893608,2048
202,7.0,202,2,0.1915191469997808,2048
203,7.0,203,2,0.19205121900085942,2048
204,7.0,204,2,0.1930583450011909,2048
205,7.0,205,2,0.19358581800042884,2048
206,7.0,206,2,0.1941643110003497,2048
207,7.0,207,2,0.1947586640017107,2048
208,7.0,208,2,0.19538221699986025,2048
209,7.0,209,2,0.19590278000032413,2048
210,7.0,210,2,0.19642679300159216,2048
211,7.0,211,2,0.19695235600011074,2048
212,7.0,212,2,0.19747677900159033,2048
213,6.0,213,2,0.19799803199930466,2048
214,6.0,214,2,0.199023457000294,2048
215,6.0,215,2,0.2000237329993979,2048
216,6.0,216,2,0.20054071499907877,2048
217,6.0,217,2,0.20105995799895027,2048
218,6.0,218,2,0.20157964100144454,2048
219,6.0,219,2,0.2021106440006406,2048
220,6.0,220,2,0.202641987001698,2048
221,6.0,221,2,0.2031667400005972,2048
222,6.0,222,2,0.20369429199854494,2048
223,6.0,223,2,0.20421818500108202,2048
224,6.0,224,2,0.20474109800125007,2048
225,6.0,225,2,0.2052651310004876,2048
226,6.0,226,2,0.20579562399871065,2048
227,6.0,227,2,0.20635046700044768,2048
228,6.0,228,2,0.20694120000189287,2048
229,6.0,229,2,0.20753097299893852,2048
230,6.0,230,2,0.2081664270008332,2048
231,6.0,231,2,0.20871279000130016,2048
232,6.0,232,2,0.2092400120018283,2048
233,6.0,233,2,0.21028099799877964,2048
234,6.0,234,2,0.21087506099866005,2048
235,6.0,235,2,0.2114697149991116,2048
236,6.0,236,2,0.21209633800026495,2048
237,6.0,237,2,0.213124013000197,2048
238,6.0,238,2,0.21365140600028099,2048
239,6.0,239,2,0.21417676900091465,2048
240,6.0,240,2,0.21517582500018761,2048
241,6.0,241,2,0.21570251700177323,2048
242,6.0,242,2,0.21622524000122212,2048
243,6.0,243,2,0.21675011299885227,2048
244,6.0,244,2,0.21727393599940115,2048
245,6.0,245,2,0.21779619900189573,2048
246,6.0,246,2,0.21831725200172514,2048
247,6.0,247,2,0.21884402399882674,2048
248,6.0,248,2,0.21936828699836042,2048
249,6.0,249,2,0.21989362000022084,2048
250,6.0,250,2,0.2204174629987392,2048
251,6.0,251,2,0.22140875799959758,2048
252,6.0,252,2,0.22193524099930073,2048
253,6.0,253,2,0.22294663700085948,2048
254,6.0,254,2,0.22346830899914494,2048
255,6.0,255,2,0.22399207199850935,2048
256,6.0,256,2,0.22451453499888885,2048
257,6.0,257,2,0.2305629479997151,2048
258,6.0,258,2,0.23121489099867176,2048
259,6.0,259,2,0.23181574499903945,2048
260,6.0,260,2,0.23240817799887736,2048
261,6.0,261,2,0.23293214099976467,2048
262,6.0,262,2,0.23345647400128655,2048
263,6.0,263,2,0.2339779659996566,2048
264,6.0,264,2,0.23455305899915402,2048
265,6.0,265,2,0.23513673300112714,2048
266,6.0,266,2,0.23573303599914652,2048
267,6.0,267,2,0.2363488890005101,2048
268,6.0,268,2,0.2374579850002192,2048
269,6.0,269,2,0.23809820899987244,2048
270,6.0,270,2,0.23921517499911715,2048
271,6.0,271,2,0.23981836800157907,2048
272,6.0,272,2,0.24042914099845802,2048
273,6.0,273,2,0.24095718399985344,2048
274,6.0,274,2,0.24148574699938763,2048
275,6.0,275,2,0.24201461999837193,2048
276,6.0,276,2,0.24260854300155188,2048
277,6.0,277,2,0.2437170689991035,2048
278,6.0,278,2,0.24434109199864906,2048
279,6.0,279,2,0.24486222500127042,2048
280,6.0,280,2,0.2453818380017765,2048
281,6.0,281,2,0.24646155400114367,2048
282,6.0,282,2,0.24704936700072722,2048
283,6.0,283,2,0.2476385299996764,2048
284,6.0,284,2,0.2482747139983985,2048
285,6.0,285,2,0.24938897999891196,2048
286,6.0,286,2,0.25002193299951614,2048
287,6.0,287,2,0.251166188998468,2048
288,6.0,288,2,0.2523309659991355,2048
289,6.0,289,2,0.25345318199833855,2048
290,6.0,290,2,0.2539823549996072,2048
291,6.0,291,2,0.254577777999657,2048
292,6.0,292,2,0.255164000998775,2048
293,6.0,293,2,0.2557667440014484,2048
294,6.0,294,2,0.25637373800054775,2048
295,6.0,295,2,0.25699127099869656,2048
296,6.0,296,2,0.2575387840006442,2048
297,6.0,297,2,0.2586340499983635,2048
298,6.0,298,2,0.25922064300175407,2048
299,6.0,299,2,0.2598270259986748,2048
300,6.0,300,2,0.2604222590016434,2048
301,6.0,301,2,0.2615918759984197,2048
302,5.0,302,2,0.2622405889997026,2048
303,5.0,303,2,0.26335388499865076,2048
304,5.0,304,2,0.26397920900126337,2048
305,5.0,305,2,0.2645642220013542,2048
306,5.0,306,2,0.26516754499971285,2048
307,5.0,307,2,0.2657760779984528,2048
308,5.0,308,2,0.26641394200123614,2048
309,5.0,309,2,0.2670016849988315,2048
310,5.0,310,2,0.2681615610017616,2048
311,5.0,311,2,0.2686939839986735,2048
312,5.0,312,2,0.2692269170001964,2048
313,5.0,313,2,0.26975585000036517,2048
314,5.0,314,2,0.27029188300002716,2048
315,5.0,315,2,0.2708256359983352,2048
316,5.0,316,2,0.2713580989984621,2048
317,5.0,317,2,0.27188503200159175,2048
318,5.0,318,2,0.2724112139985664,2048
319,5.0,319,2,0.2729412170010619,2048
320,5.0,320,2,0.27347424999970826,2048
321,5.0,321,2,0.2740032930014422,2048
322,5.0,322,2,0.27454746600051294,2048
323,5.0,323,2,0.2750819889988634,2048
324,5.0,324,2,0.2760919840002316,2048
325,5.0,325,2,0.2766192970011616,2048
326,5.0,326,2,0.2771994100003212,2048
327,5.0,327,2,0.27780316400094307,2048
328,5.0,328,2,0.27896191000036197,2048
329,5.0,329,2,0.2800777560005372,2048
330,5.0,330,2,0.2806687590018555,2048
331,5.0,331,2,0.28125626199835096,2048
332,5.0,332,2,0.28239878800013685,2048
333,5.0,333,2,0.2829308910004329,2048
334,5.0,334,2,0.2834620739995444,2048
335,5.0,335,2,0.2839914569995017,2048
336,5.0,336,2,0.28452457000094,2048
337,5.0,337,2,0.2850531830008549,2048
338,5.0,338,2,0.2855857059985283,2048
339,5.0,339,2,0.2861232290015323,2048
340,5.0,340,2,0.28665464100049576,2048
341,5.0,341,2,0.28718574400045327,2048
342,5.0,342,2,0.2881916900005308,2048
343,5.0,343,2,0.28872229300031904,2048
344,5.0,344,2,0.289256756001123,2048
345,5.0,345,2,0.28978666799957864,2048
346,5.0,346,2,0.29033855099987704,2048
347,5.0,347,2,0.29086465400177985,2048
348,5.0,348,2,0.29139206699983333,2048
349,5.0,349,2,0.29192033000072115,2048
350,5.0,350,2,0.2924461729999166,2048
351,5.0,351,2,0.2929761759987741,2048
352,5.0,352,2,0.293504829001904,2048
353,5.0,353,2,0.2940333010010363,2048
354,5.0,354,2,0.29457558400099515,2048
355,5.0,355,2,0.29511115700006485,2048
356,5.0,356,2,0.29610982300073374,2048
357,4.0,357,2,0.29663675499978126,2048
358,4.0,358,2,0.29763641099998495,2048
359,4.0,359,2,0.29817201400146587,2048
360,4.0,360,2,0.29870594699968933,2048
361,4.0,361,2,0.29924074999871664,2048
362,4.0,362,2,0.29977185200186796,2048
363,4.0,363,2,0.3003005850005138,2048
364,4.0,364,2,0.3008338580002601,2048
365,4.0,365,2,0.3013634710005135,2048
366,4.0,366,2,0.30189827399954083,2048
367,4.0,367,2,0.3024343469987798,2048
368,4.0,368,2,0.3029675899997528,2048
369,4.0,369,2,0.3034976730014023,2048
370,4.0,370,2,0.30449803800001973,2048
371,4.0,371,2,0.3050232710011187,2048
372,4.0,372,2,0.30555138400086435,2048
373,4.0,373,2,0.30609164699853864,2048
374,4.0,374,2,0.30662655999913113,2048
375,4.0,375,2,0.30715398200118216,2048
376,4.0,376,2,0.30768664499919396,2048
377,4.0,377,2,0.30821871800071676,2048
378,4.0,378,2,0.30875292099881335,2048
379,4.0,379,2,0.3092849839995324,2048
380,4.0,380,2,0.3102993790016626,2048
381,4.0,381,2,0.31086779199904413,2048
382,4.0,382,2,0.3114582460002566,2048
383,4.0,383,2,0.312088598999253,2048
384,4.0,384,2,0.31265316200006055,2048
385,4.0,385,2,0.31319464500120375,2048
386,4.0,386,2,0.3137271880004846,2048
387,4.0,387,2,0.3142704009987938,2048
388,4.0,388,2,0.31480224400002044,2048
389,4.0,389,2,0.3153395570006978,2048
390,4.0,390,2,0.31587188000048627,2048
391,4.0,391,2,0.31641119200139656,2048
392,4.0,392,2,0.31695302500156686,2048
393,4.0,393,2,0.3174834080018627,2048
394,4.0,394,2,0.3184917739999946,2048
395,4.0,395,2,0.31902570700185606,2048
396,4.0,396,2,0.31955430900052306,2048
397,4.0,397,2,0.3200832119982806,2048
398,4.0,398,2,0.32061549499849207,2048
399,4.0,399,2,0.32115022799916915,2048
400,4.0,400,2,0.3216904209984932,2048
401,4.0,401,2,0.32222984400141286,2048
402,4.0,402,2,0.32276565700158244,2048
403,4.0,403,2,0.32330240000010235,2048
404,4.0,404,2,0.32383165300052497,2048
405,4.0,405,2,0.3243692360010755,2048
406,4.0,406,2,0.32490988800054765,2048
407,4.0,407,2,0.32544312100071693,2048
408,4.0,408,2,0.32596867399843177,2048
409,4.0,409,2,0.3265088869993633,2048
410,4.0,410,2,0.32751688300049864,2048
411,4.0,411,2,0.3280518050014507,2048
412,4.0,412,2,0.32858593800119706,2048
413,4.0,413,2,0.3291245410000556,2048
414,4.0,414,2,0.3296574039995903,2048
415,4.0,415,2,0.3301935970011982,2048
416,4.0,416,2,0.3307342599982803,2048
417,4.0,417,2,0.3312671029998455,2048
418,4.0,418,2,0.33180402599828085,2048
419,4.0,419,2,0.3323392890015384,2048
420,3.0,420,2,0.33287302200187696,2048
421,3.0,421,2,0.33388181700138375,2048
422,3.0,422,2,0.3344257700009621,2048
423,3.0,423,2,0.33496539300176664,2048
424,3.0,424,2,0.33550151600138634,2048
425,3.0,425,2,0.33603429900176707,2048
426,3.0,426,2,0.3370570240003872,2048
427,3.0,427,2,0.3375969869994151,2048
428,3.0,428,2,0.3381431599991629,2048
429,3.0,429,2,0.3386818030012364,2048
430,3.0,430,2,0.33971456899962504,2048
431,3.0,431,2,0.34030601199992816,2048
432,2.0,432,2,0.34092563499871176,2048
433,2.0,433,2,0.3420042809993902,2048
434,2.0,434,2,0.3425443539999833,2048
435,2.0,435,2,0.3430785370001104,2048
436,2.0,436,2,0.3436161700010416,2048
437,2.0,437,2,0.34419305299888947,2048
438,2.0,438,2,0.3447973959991941,2048
439,2.0,439,2,0.3454277099990577,2048
440,2.0,440,2,0.3459632320009405,2048
441,2.0,441,2,0.34658166599911056,2048
442,2.0,442,2,0.3471864690000075,2048
443,2.0,443,2,0.34779460199933965,2048
444,2.0,444,2,0.3484307059989078,2048
445,2.0,445,2,0.34903358899828163,2048
446,2.0,446,2,0.3496344119994319,2048
447,2.0,447,2,0.35030000600090716,2048
448,2.0,448,2,0.35083672900145757,2048
449,2.0,449,2,0.3513715420012886,2048
450,2.0,450,2,0.3519126450009935,2048
451,2.0,451,2,0.3524518080012058,2048
452,2.0,452,2,0.3529868100013118,2048
453,2.0,453,2,0.35352412299835123,2048
454,2.0,454,2,0.35406739600148285,2048
455,2.0,455,2,0.3546071189994109,2048
456,2.0,456,2,0.35514357200008817,2048
457,2.0,457,2,0.35568068499924266,2048
458,2.0,458,2,0.3562150079997082,2048
459,2.0,459,2,0.3567556609996245,2048
460,2.0,460,2,0.3572948040018673,2048
461,2.0,461,2,0.3578350269999646,2048
462,2.0,462,2,0.3583857800003898,2048
463,2.0,463,2,0.35892253299971344,2048
464,2.0,464,2,0.3599325180002779,2048
465,2.0,465,2,0.36047446099837543,2048
466,2.0,466,2,0.3610681040008785,2048
467,2.0,467,2,0.3616728669985605,2048
468,2.0,468,2,0.3623340010017273,2048
469,2.0,469,2,0.362874993999867,2048
470,2.0,470,2,0.3634113670013903,2048
471,2.0,471,2,0.36395240999991074,2048
472,2.0,472,2,0.36448884299898054,2048
473,2.0,473,2,0.3650285760013503,2048
474,2.0,474,2,0.3655721489994903,2048
475,2.0,475,2,0.3661241119989427,2048
476,2.0,476,2,0.36715912699946784,2048
477,2.0,477,2,0.36770203999913065,2048
478,2.0,478,2,0.36824969300141674,2048
479,2.0,479,2,0.368794355999853,2048
480,2.0,480,2,0.3693391589986277,2048
481,2.0,481,2,0.3698858419993485,2048
482,2.0,482,2,0.37044565500036697,2048
483,2.0,483,2,0.37099684799977695,2048
484,2.0,484,2,0.3715411410012166,2048
485,2.0,485,2,0.3720842740003718,2048
486,2.0,486,2,0.37263045700092334,2048
487,2.0,487,2,0.3731728999991901,2048
488,2.0,488,2,0.3737140630000795,2048
489,2.0,489,2,0.37426459600101225,2048
490,2.0,490,2,0.3748058689998288,2048
491,2.0,491,2,0.3753466609996394,2048
492,2.0,492,2,0.3758908839990909,2048
493,2.0,493,2,0.3764291769984993,2048
494,2.0,494,2,0.3769737000002351,2048
495,2.0,495,2,0.37752155300040613,2048
496,2.0,496,2,0.37807676599913975,2048
497,2.0,497,2,0.37862483899880317,2048
498,2.0,498,2,0.37917277200176613,2048
499,2.0,499,2,0.3797171250007523,2048
500,2.0,500,2,0.38026370800071163,2048
501,2.0,501,2,0.38080739100041683,2048
502,2.0,502,2,0.381352764001349,2048
503,2.0,503,2,0.3818997970010969,2048
504,2.0,504,2,0.3824503600008029,2048
505,2.0,505,2,0.38299185299911187,2048
506,2.0,506,2,0.3835375960006786,2048
507,2.0,507,2,0.38407811900106026,2048
508,2.0,508,2,0.3846212419994117,2048
509,2.0,509,2,0.38516530500055524,2048
510,2.0,510,2,0.38570920799975283,2048
511,2.0,511,2,0.3867437830012932,2048
512,2.0,512,2,0.3872876460009138,2048
513,2.0,513,2,0.3954077700000198,2048
514,2.0,514,2,0.3965778460005822,2048
515,2.0,515,2,0.39713640899935854,2048
516,2.0,516,2,0.3976900019988534,2048
517,2.0,517,2,0.39827114600120694,2048
518,2.0,518,2,0.3988846489992284,2048
519,2.0,519,2,0.3994900420002523,2048
520,2.0,520,2,0.40014426600100705,2048
521,2.0,521,2,0.4007582390004245,2048
522,2.0,522,2,0.4013736720007728,2048
523,2.0,523,2,0.40191331499954686,2048
524,2.0,524,2,0.4025046479982848,2048
525,2.0,525,2,0.40311528199890745,2048
526,2.0,526,2,0.4037287249993824,2048
527,2.0,527,2,0.40437104900047416,2048
528,2.0,528,2,0.4049196910018509,2048
529,2.0,529,2,0.40546334399914485,2048
530,2.0,530,2,0.4060097670007963,2048
531,2.0,531,2,0.4066208510012075,2048
532,2.0,532,2,0.407223313999566,2048
533,2.0,533,2,0.4078482670010999,2048
534,2.0,534,2,0.4084853509993991,2048
535,2.0,535,2,0.4090279640004155,2048
536,2.0,536,2,0.40956843700041645,2048
537,2.0,537,2,0.4101222499994037,2048
538,2.0,538,2,0.4107319130016549,2048
539,2.0,539,2,0.41134244600107195,2048
540,2.0,540,2,0.41197698999894783,2048
541,2.0,541,2,0.41257767299975967,2048
542,2.0,542,2,0.41312042600111454,2048
543,2.0,543,2,0.4136687989994243,2048
544,2.0,544,2,0.41427155199926347,2048
545,2.0,545,2,0.4149149760014552,2048
546,2.0,546,2,0.4155156589986291,2048
547,2.0,547,2,0.4161224220006261,2048
548,2.0,548,2,0.41673454500050866,2048
549,2.0,549,2,0.41734760899998946,2048
550,2.0,550,2,0.417954862001352,2048
551,2.0,551,2,0.4185920849995455,2048
552,2.0,552,2,0.4197332420008024,2048
553,2.0,553,2,0.420358834999206,2048
554,2.0,554,2,0.42094190799980424,2048
555,2.0,555,2,0.421553952000977,2048
556,2.0,556,2,0.4222152649999771,2048
557,2.0,557,2,0.4228285880017211,2048
558,2.0,558,2,0.42343946199980564,2048
559,2.0,559,2,0.4240922249991854,2048
560,2.0,560,2,0.4246818780011381,2048
561,2.0,561,2,0.42528552200019476,2048
562,2.0,562,2,0.4259180449989799,2048
563,1.0,563,2,0.4265315279990318,2048
564,1.0,564,2,0.427638264001871,2048
565,1.0,565,2,0.42824917799953255,2048
566,1.0,566,2,0.4288771510000515,2048
567,1.0,567,2,0.42950143499911064,2048
568,1.0,568,2,0.43004705700150225,2048
569,1.0,569,2,0.4306593410001369,2048
570,1.0,570,2,0.43126553399997647,2048
571,1.0,571,2,0.4319124079993344,2048
572,1.0,572,2,0.432530891001079,2048
573,1.0,573,2,0.433160474000033,2048
574,1.0,574,2,0.43377859799875296,2048
575,1.0,575,2,0.4344184010005847,2048
576,1.0,576,2,0.4350287039997056,2048
577,1.0,577,2,0.4356360380006663,2048
578,1.0,578,2,0.4362700109995785,2048
579,1.0,579,2,0.4368162940008915,2048
580,1.0,580,2,0.43737179700110573,2048
581,1.0,581,2,0.4379806600009033,2048
582,1.0,582,2,0.4386055840004701,2048
583,1.0,583,2,0.439275936998456,2048
584,1.0,584,2,0.4398211000006995,2048
585,1.0,585,2,0.4403802730012103,2048
586,1.0,586,2,0.4409938870012411,2048
587,1.0,587,2,0.44160349999947357,2048
588,1.0,588,2,0.44226568399972166,2048
589,1.0,589,2,0.4428783969997312,2048
590,1.0,590,2,0.4434911700009252,2048
591,1.0,591,2,0.4441292439987592,2048
592,1.0,592,2,0.44474698699923465,2048
593,1.0,593,2,0.4453883610003686,2048
594,1.0,594,2,0.44603895399995963,2048
595,1.0,595,2,0.44661999700110755,2048
596,1.0,596,2,0.44716599000093993,2048
597,1.0,597,2,0.4477098930001375,2048
598,1.0,598,2,0.44825651599967387,2048
599,1.0,599,2,0.4488093090003531,2048
600,1.0,600,2,0.4493534620014543,2048
601,1.0,601,2,0.4499011350017099,2048
602,1.0,602,2,0.45045233799828566,2048
603,1.0,603,2,0.4510001310009102,2048
604,1.0,604,2,0.45155119400078547,2048
605,1.0,605,2,0.4520996270002797,2048
606,1.0,606,2,0.45264588999998523,2048
607,1.0,607,2,0.45319528300024103,2048
608,1.0,608,2,0.45374948600147036,2048
609,1.0,609,2,0.4543042389996117,2048
610,1.0,610,2,0.4548499119991902,2048
611,1.0,611,2,0.45540060499843094,2048
612,1.0,612,2,0.45594543799961684,2048
613,1.0,613,2,0.45649042099830694,2048
614,1.0,614,2,0.4570377339987317,2048
615,1.0,615,2,0.45758393700089073,2048
616,1.0,616,2,0.4581413900014013,2048
617,1.0,617,2,0.45868937200066284,2048
618,1.0,618,2,0.45923980500083417,2048
619,1.0,619,2,0.4597835179993126,2048
620,1.0,620,2,0.4603291009989334,2048
621,1.0,621,2,0.4609130450007797,2048
622,1.0,622,2,0.4615212579992658,2048
623,1.0,623,2,0.46218821100046625,2048
624,1.0,624,2,0.46274839399848133,2048
625,1.0,625,2,0.4632929770014016,2048
626,1.0,626,2,0.46383149000030244,2048
627,1.0,627,2,0.46438157300144667,2048
628,1.0,628,2,0.4649305659986567,2048
629,1.0,629,2,0.4654786889987008,2048
630,1.0,630,2,0.4660255720009445,2048
631,1.0,631,2,0.4666400460009754,2048
632,1.0,632,2,0.4672442189985304,2048
633,1.0,633,2,0.46787200199833023,2048
